Publication_id,Cell_viability,Concentration_µg/ml,SiO$_{2}$NP_medium_serum,Cell_morphology,Cell_organ,Primary_size_nm,Cell_id,Exposure_time_h,Surface_modification,Hydrodynamic_size_water_nm,Cell_source,Assay_viability,Surface_area_m2/g,Viability_indicator
18,Non_cytotoxic,25,serum_free,monocyte_macrophage,blood,150,RAW_264.7,24,unmodified,not_determined,mouse,MTT,18.18181818,tetrazolium 
18,Non_cytotoxic,50,serum_free,monocyte_macrophage,blood,150,RAW_264.7,24,unmodified,not_determined,mouse,MTT,18.18181818,tetrazolium 
18,Non_cytotoxic,100,serum_free,monocyte_macrophage,blood,150,RAW_264.7,24,unmodified,not_determined,mouse,MTT,18.18181818,tetrazolium 
18,Cytotoxic,200,serum_free,monocyte_macrophage,blood,150,RAW_264.7,24,unmodified,not_determined,mouse,MTT,18.18181818,tetrazolium 
18,Cytotoxic,400,serum_free,monocyte_macrophage,blood,150,RAW_264.7,24,unmodified,not_determined,mouse,MTT,18.18181818,tetrazolium 
18,Non_cytotoxic,25,serum_free,monocyte_macrophage,blood,300.8,RAW_264.7,24,unmodified,not_determined,mouse,MTT,9.066731141,tetrazolium 
18,Non_cytotoxic,50,serum_free,monocyte_macrophage,blood,300.8,RAW_264.7,24,unmodified,not_determined,mouse,MTT,9.066731141,tetrazolium 
18,Non_cytotoxic,100,serum_free,monocyte_macrophage,blood,300.8,RAW_264.7,24,unmodified,not_determined,mouse,MTT,9.066731141,tetrazolium 
18,Non_cytotoxic,200,serum_free,monocyte_macrophage,blood,300.8,RAW_264.7,24,unmodified,not_determined,mouse,MTT,9.066731141,tetrazolium 
18,Cytotoxic,400,serum_free,monocyte_macrophage,blood,300.8,RAW_264.7,24,unmodified,not_determined,mouse,MTT,9.066731141,tetrazolium 
19,Non_cytotoxic,50,10%_FBS,epithelial,lung,10,A549,48,unmodified,not_determined,human,MTT,640,tetrazolium 
19,Non_cytotoxic,100,10%_FBS,epithelial,lung,10,A549,48,unmodified,not_determined,human,MTT,640,tetrazolium 
19,Non_cytotoxic,200,10%_FBS,epithelial,lung,10,A549,48,unmodified,not_determined,human,MTT,640,tetrazolium 
19,Non_cytotoxic,400,10%_FBS,epithelial,lung,10,A549,48,unmodified,not_determined,human,MTT,640,tetrazolium 
19,Non_cytotoxic,50,10%_FBS,epithelial,lung,80,A549,48,unmodified,not_determined,human,MTT,440,tetrazolium 
19,Non_cytotoxic,100,10%_FBS,epithelial,lung,80,A549,48,unmodified,not_determined,human,MTT,440,tetrazolium 
19,Non_cytotoxic,200,10%_FBS,epithelial,lung,80,A549,48,unmodified,not_determined,human,MTT,440,tetrazolium 
19,Non_cytotoxic,400,10%_FBS,epithelial,lung,80,A549,48,unmodified,not_determined,human,MTT,440,tetrazolium 
20,Non_cytotoxic,0.000218,2%_FBS,microglia,brain,175,primary_microglia,24,dansylamide,not_determined,rat,MTS,15.58441558,tetrazolium 
20,Non_cytotoxic,0.000728,2%_FBS,microglia,brain,175,primary_microglia,24,dansylamide,not_determined,rat,MTS,15.58441558,tetrazolium 
20,Non_cytotoxic,0.0218,2%_FBS,microglia,brain,175,primary_microglia,24,dansylamide,not_determined,rat,MTS,15.58441558,tetrazolium 
20,Non_cytotoxic,0.0728,2%_FBS,microglia,brain,175,primary_microglia,24,dansylamide,not_determined,rat,MTS,15.58441558,tetrazolium 
20,Non_cytotoxic,2.18,2%_FBS,microglia,brain,175,primary_microglia,24,dansylamide,not_determined,rat,MTS,15.58441558,tetrazolium 
20,Non_cytotoxic,7.28,2%_FBS,microglia,brain,175,primary_microglia,24,dansylamide,not_determined,rat,MTS,15.58441558,tetrazolium 
21,Cytotoxic,45.9,serum_free,epithelial,lung,16.4,A549,24,unmodified,not_determined,human,MTT,183,tetrazolium 
21,Cytotoxic,48.9,serum_free,epithelial,lung,60.4,A549,24,unmodified,51-75,human,MTT,33,tetrazolium 
21,Cytotoxic,165.3,serum_free,epithelial,lung,104,A549,24,unmodified,101-150,human,MTT,28,tetrazolium 
22,Non_cytotoxic,10,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,6,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Non_cytotoxic,100,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,6,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Non_cytotoxic,1000,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,6,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Non_cytotoxic,10,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,24,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Non_cytotoxic,100,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,24,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Non_cytotoxic,1000,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,24,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Non_cytotoxic,10,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,48,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Non_cytotoxic,100,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,48,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Non_cytotoxic,1000,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,48,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Non_cytotoxic,10,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,6,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Non_cytotoxic,100,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,6,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Cytotoxic,1000,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,6,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Non_cytotoxic,10,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,24,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Non_cytotoxic,100,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,24,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Non_cytotoxic,1000,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,24,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Non_cytotoxic,10,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,48,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Non_cytotoxic,100,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,48,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Cytotoxic,1000,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,48,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Non_cytotoxic,10,10%_FBS,epithelial,bone-marrow,16.9,SH-SY5Y,6,unmodified,not_determined,human,MTT,161.3770845,tetrazolium 
22,Non_cytotoxic,100,10%_FBS,epithelial,bone-marrow,16.9,SH-SY5Y,6,unmodified,not_determined,human,MTT,161.3770845,tetrazolium 
22,Cytotoxic,1000,10%_FBS,epithelial,bone-marrow,16.9,SH-SY5Y,6,unmodified,not_determined,human,MTT,161.3770845,tetrazolium 
22,Non_cytotoxic,10,10%_FBS,epithelial,bone-marrow,16.9,SH-SY5Y,24,unmodified,not_determined,human,MTT,161.3770845,tetrazolium 
22,Non_cytotoxic,100,10%_FBS,epithelial,bone-marrow,16.9,SH-SY5Y,24,unmodified,not_determined,human,MTT,161.3770845,tetrazolium 
22,Cytotoxic,1000,10%_FBS,epithelial,bone-marrow,16.9,SH-SY5Y,24,unmodified,not_determined,human,MTT,161.3770845,tetrazolium 
22,Non_cytotoxic,10,10%_FBS,epithelial,bone-marrow,16.9,SH-SY5Y,48,unmodified,not_determined,human,MTT,161.3770845,tetrazolium 
22,Non_cytotoxic,100,10%_FBS,epithelial,bone-marrow,16.9,SH-SY5Y,48,unmodified,not_determined,human,MTT,161.3770845,tetrazolium 
22,Cytotoxic,1000,10%_FBS,epithelial,bone-marrow,16.9,SH-SY5Y,48,unmodified,not_determined,human,MTT,161.3770845,tetrazolium 
22,Non_cytotoxic,1233.6,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,48,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Cytotoxic,142,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,48,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Cytotoxic,3170.4,10%_FBS,epithelial,bone-marrow,13.3,SH-SY5Y,48,alumina,not_determined,human,MTT,205.0580998,tetrazolium 
22,Cytotoxic,380,10%_FBS,epithelial,bone-marrow,15.3,SH-SY5Y,48,unmodified,not_determined,human,MTT,178.2531194,tetrazolium 
22,Cytotoxic,388,10%_FBS,epithelial,bone-marrow,16.9,SH-SY5Y,48,unmodified,not_determined,human,MTT,161.3770845,tetrazolium 
23,Non_cytotoxic,25,serum_free,endothelial,umbilical_cord,20,HUVEC,24,unmodified,not_determined,human,Annexin_V_Propidium_iodide,136.3636364,live_dead_cell
23,Non_cytotoxic,50,serum_free,endothelial,umbilical_cord,20,HUVEC,24,unmodified,not_determined,human,Annexin_V_Propidium_iodide,136.3636364,live_dead_cell
23,Non_cytotoxic,100,serum_free,endothelial,umbilical_cord,20,HUVEC,24,unmodified,not_determined,human,Annexin_V_Propidium_iodide,136.3636364,live_dead_cell
23,Non_cytotoxic,200,serum_free,endothelial,umbilical_cord,20,HUVEC,24,unmodified,not_determined,human,Annexin_V_Propidium_iodide,136.3636364,live_dead_cell
23,Non_cytotoxic,25,serum_free,endothelial,umbilical_cord,20,HUVEC,24,unmodified,not_determined,human,MTS,136.3636364,tetrazolium 
23,Non_cytotoxic,50,serum_free,endothelial,umbilical_cord,20,HUVEC,24,unmodified,not_determined,human,MTS,136.3636364,tetrazolium 
23,Non_cytotoxic,100,serum_free,endothelial,umbilical_cord,20,HUVEC,24,unmodified,not_determined,human,MTS,136.3636364,tetrazolium 
23,Non_cytotoxic,200,serum_free,endothelial,umbilical_cord,20,HUVEC,24,unmodified,not_determined,human,MTS,136.3636364,tetrazolium 
24,Non_cytotoxic,100,serum_free,fibroblast,embryo,24,MPMC/3t3,24,unmodified,greater_500,mouse,MTT,127,tetrazolium 
25,Non_cytotoxic,100,10%_FBS,monocyte,blood,30,THP-1,24,unmodified,26-50,human,methylene_blue,82.6446281,dead_cell
25,Non_cytotoxic,100,10%_FBS,monocyte,blood,50,THP-1,24,unmodified,26-50,human,methylene_blue,61.98347107,dead_cell
25,Non_cytotoxic,100,10%_FBS,monocyte,blood,70,THP-1,24,unmodified,76-100,human,methylene_blue,34.52243959,dead_cell
25,Cytotoxic,100,10%_FBS,monocyte,blood,300,THP-1,24,unmodified,301-400,human,methylene_blue,8.365867262,dead_cell
25,Cytotoxic,100,10%_FBS,monocyte,blood,1000,THP-1,24,unmodified,greater_500,human,methylene_blue,2.886002886,dead_cell
25,Non_cytotoxic,100,10%_FBS,monocyte,blood,1000,THP-1,24,carboxyl,greater_1000,human,methylene_blue,2.668564312,dead_cell
25,Non_cytotoxic,100,10%_FBS,monocyte,blood,1000,THP-1,24,amine,greater_500,human,methylene_blue,2.846840008,dead_cell
25,Non_cytotoxic,100,10%_FBS,monocyte,blood,1000,THP-1,24,SO3H,greater_1000,human,methylene_blue,2.665955745,dead_cell
25,Non_cytotoxic,100,10%_FBS,monocyte,blood,1000,THP-1,24,CHO,greater_500,human,methylene_blue,2.814522938,dead_cell
26,Non_cytotoxic,30,serum_free,keratinocyte,skin,7,HaCaT,48,unmodified,not_determined,human,MTT,389.6103896,tetrazolium 
26,Non_cytotoxic,50,serum_free,keratinocyte,skin,7,HaCaT,48,unmodified,not_determined,human,MTT,389.6103896,tetrazolium 
26,Cytotoxic,100,serum_free,keratinocyte,skin,7,HaCaT,48,unmodified,not_determined,human,MTT,389.6103896,tetrazolium 
26,Cytotoxic,150,serum_free,keratinocyte,skin,7,HaCaT,48,unmodified,not_determined,human,MTT,389.6103896,tetrazolium 
26,Cytotoxic,200,serum_free,keratinocyte,skin,7,HaCaT,48,unmodified,not_determined,human,MTT,389.6103896,tetrazolium 
26,Cytotoxic,300,serum_free,keratinocyte,skin,7,HaCaT,48,unmodified,not_determined,human,MTT,389.6103896,tetrazolium 
26,Non_cytotoxic,30,serum_free,keratinocyte,skin,15,HaCaT,48,unmodified,not_determined,human,MTT,181.8181818,tetrazolium 
26,Non_cytotoxic,50,serum_free,keratinocyte,skin,15,HaCaT,48,unmodified,not_determined,human,MTT,181.8181818,tetrazolium 
26,Cytotoxic,100,serum_free,keratinocyte,skin,15,HaCaT,48,unmodified,not_determined,human,MTT,181.8181818,tetrazolium 
26,Cytotoxic,150,serum_free,keratinocyte,skin,15,HaCaT,48,unmodified,not_determined,human,MTT,181.8181818,tetrazolium 
26,Cytotoxic,200,serum_free,keratinocyte,skin,15,HaCaT,48,unmodified,not_determined,human,MTT,181.8181818,tetrazolium 
26,Cytotoxic,300,serum_free,keratinocyte,skin,15,HaCaT,48,unmodified,not_determined,human,MTT,181.8181818,tetrazolium 
27,Non_cytotoxic,5,serum_free,epithelial,lung,15,A549,4,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,50,serum_free,epithelial,lung,15,A549,4,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,100,serum_free,epithelial,lung,15,A549,4,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Cytotoxic,200,serum_free,epithelial,lung,15,A549,4,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,5,serum_free,epithelial,lung,15,A549,24,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,50,serum_free,epithelial,lung,15,A549,24,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,100,serum_free,epithelial,lung,15,A549,24,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,200,serum_free,epithelial,lung,15,A549,24,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,5,serum_free,epithelial,lung,15,A549,48,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,50,serum_free,epithelial,lung,15,A549,48,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,100,serum_free,epithelial,lung,15,A549,48,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,200,serum_free,epithelial,lung,15,A549,48,unmodified,not_determined,human,MTT,160,tetrazolium 
27,Non_cytotoxic,5,serum_free,epithelial,lung,15,A549,4,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,50,serum_free,epithelial,lung,15,A549,4,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,100,serum_free,epithelial,lung,15,A549,4,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,200,serum_free,epithelial,lung,15,A549,4,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,5,serum_free,epithelial,lung,15,A549,24,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,50,serum_free,epithelial,lung,15,A549,24,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,100,serum_free,epithelial,lung,15,A549,24,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,200,serum_free,epithelial,lung,15,A549,24,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,5,serum_free,epithelial,lung,15,A549,48,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,50,serum_free,epithelial,lung,15,A549,48,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,100,serum_free,epithelial,lung,15,A549,48,unmodified,not_determined,human,LDH,160,LDH
27,Non_cytotoxic,200,serum_free,epithelial,lung,15,A549,48,unmodified,not_determined,human,LDH,160,LDH
28,Non_cytotoxic,10,10%_FBS,fibroblast,embryo,30,3T3,24,unmodified,201-300,mouse,MTS,165,tetrazolium 
28,Non_cytotoxic,100,10%_FBS,fibroblast,embryo,30,3T3,24,unmodified,201-300,mouse,MTS,165,tetrazolium 
28,Cytotoxic,1000,10%_FBS,fibroblast,embryo,30,3T3,24,unmodified,201-300,mouse,MTS,165,tetrazolium 
28,Non_cytotoxic,10,10%_FBS,epithelial,lung,30,hT,24,unmodified,201-300,human,MTS,165,tetrazolium 
28,Cytotoxic,100,10%_FBS,epithelial,lung,30,hT,24,unmodified,201-300,human,MTS,165,tetrazolium 
